id,target
300241,0.29458928
300242,0.26122296
300243,0.53841305
300244,0.46639192
300245,0.20156589
300246,0.705626
300247,0.22751448
300248,0.51199013
300249,0.11527747
300250,0.38708922
300251,0.78951263
300252,0.09591612
300253,0.40558463
300254,0.51966774
300255,0.3604858
300256,0.39497453
300257,0.07814357
300258,0.17461127
300259,0.37166965
300260,0.7235731
300261,0.4690706
300262,0.36301535
300263,0.542291
300264,0.5825563
300265,0.14394096
300266,0.4859146
300267,0.40908346
300268,0.13866296
300269,0.44032562
300270,0.5398264
300271,0.17207262
300272,0.46394518
300273,0.10604346
300274,0.786008
300275,0.18535736
300276,0.37840945
300277,0.66266876
300278,0.06592518
300279,0.13221604
300280,0.20996293
300281,0.13287243
300282,0.29566443
300283,0.05924219
300284,0.16185662
300285,0.42696497
300286,0.11707479
300287,0.09205821
300288,0.5280948
300289,0.51669264
300290,0.51456726
300291,0.13563547
300292,0.2487652
300293,0.656955
300294,0.06120047
300295,0.17772436
300296,0.68757385
300297,0.26047516
300298,0.27866215
300299,0.3882912
300300,0.5513676
300301,0.55020297
300302,0.11894089
300303,0.17819363
300304,0.6088722
300305,0.32279915
300306,0.39697838
300307,0.314061
300308,0.29331386
300309,0.18652508
300310,0.25531843
300311,0.042836875
300312,0.083302915
300313,0.33759552
300314,0.3476646
300315,0.34311715
300316,0.32994044
300317,0.43428636
300318,0.12289441
300319,0.62178
300320,0.5562468
300321,0.1560353
300322,0.33139008
300323,0.111002386
300324,0.24837127
300325,0.36843225
300326,0.11684549
300327,0.36250654
300328,0.25222352
300329,0.26780885
300330,0.3510398
300331,0.299935
300332,0.152731
300333,0.49118194
300334,0.29881036
300335,0.3462091
300336,0.5228568
300337,0.8140964
300338,0.19515973
300339,0.2803648
300340,0.6491383
300341,0.42738017
300342,0.35333067
300343,0.14541632
300344,0.30343682
300345,0.24709749
300346,0.37319642
300347,0.6443048
300348,0.3991133
300349,0.57517606
300350,0.68336725
300351,0.27573463
300352,0.20552227
300353,0.33621067
300354,0.67987126
300355,0.13895696
300356,0.061098397
300357,0.5100342
300358,0.26095062
300359,0.6070703
300360,0.08778164
300361,0.4823114
300362,0.13016367
300363,0.54093283
300364,0.013683587
300365,0.4309041
300366,0.1355896
300367,0.15712553
300368,0.31476766
300369,0.13014498
300370,0.22544277
300371,0.33987826
300372,0.33071178
300373,0.4021536
300374,0.47817442
300375,0.8308712
300376,0.42961943
300377,0.21209276
300378,0.54031163
300379,0.022398472
300380,0.16397497
300381,0.23673934
300382,0.2544567
300383,0.40443185
300384,0.5090707
300385,0.42824173
300386,0.14978707
300387,0.121341795
300388,0.03531736
300389,0.5166353
300390,0.42914766
300391,0.12965018
300392,0.33178592
300393,0.11769742
300394,0.22412142
300395,0.5643121
300396,0.43249118
300397,0.43198508
300398,0.49414435
300399,0.4254833
300400,0.6485729
300401,0.5933783
300402,0.24916613
300403,0.50457346
300404,0.36232668
300405,0.6223209
300406,0.2834582
300407,0.22151372
300408,0.40883264
300409,0.61003727
300410,0.13080353
300411,0.21373078
300412,0.3566957
300413,0.21019062
300414,0.36189944
300415,0.544919
300416,0.24221265
300417,0.30159485
300418,0.1518713
300419,0.37630284
300420,0.3024332
300421,0.15205276
300422,0.019230932
300423,0.060225695
300424,0.009545863
300425,0.21888918
300426,0.43013516
300427,0.20384839
300428,0.13606098
300429,0.24560025
300430,0.18498576
300431,0.050515473
300432,0.1750417
300433,0.24004531
300434,0.4433321
300435,0.20614815
300436,0.15882483
300437,5.7697296e-05
300438,0.09495613
300439,0.13712206
300440,0.42056388
300441,0.2966942
300442,0.5695702
300443,0.113544405
300444,0.22850952
300445,0.1420975
300446,0.6224961
300447,0.5265224
300448,0.7262011
300449,0.283512
300450,0.39835635
300451,0.6787741
300452,0.6748657
300453,0.3931126
300454,0.31046265
300455,0.23907638
300456,0.21485317
300457,0.49061382
300458,0.50761706
300459,0.120292515
300460,0.4063132
300461,0.28019023
300462,0.1458463
300463,0.19281793
300464,0.45652688
300465,0.14634523
300466,0.2736686
300467,0.4009347
300468,0.027188748
300469,0.33062965
300470,0.17350325
300471,0.592604
300472,0.53663975
300473,0.3035274
300474,0.5569348
300475,0.2729536
300476,0.5563019
300477,0.37091696
300478,0.46433923
300479,0.032338202
300480,0.057893008
300481,0.42078757
300482,0.3439698
300483,0.20151055
300484,0.1545628
300485,0.03334889
300486,0.48817208
300487,0.5127642
300488,0.39121434
300489,0.20776594
300490,0.21743408
300491,0.16140524
300492,0.5533218
300493,0.18288222
300494,0.21274412
300495,0.0020255744
300496,0.106615454
300497,0.1518881
300498,0.5405918
300499,0.52223784
300500,0.030831397
300501,0.344208
300502,0.10273573
300503,0.6510659
300504,0.00085136294
300505,0.18192571
300506,0.6587085
300507,0.13559264
300508,0.3453188
300509,0.40152398
300510,0.15543082
300511,0.075740665
300512,0.09706032
300513,0.31626326
300514,0.3214463
300515,0.10460907
300516,0.15124401
300517,0.07828209
300518,0.23269728
300519,0.090862095
300520,0.2172091
300521,0.15934756
300522,0.25574577
300523,0.2750855
300524,0.5111058
300525,0.382393
300526,0.3541005
300527,0.2802518
300528,0.37955838
300529,0.2803876
300530,0.33755714
300531,0.11580768
300532,0.44924602
300533,0.13917744
300534,0.60066146
300535,0.22270313
300536,0.44206998
300537,0.15559298
300538,0.3286844
300539,0.5287739
300540,0.27133906
300541,0.16361356
300542,0.16428581
300543,0.19562909
300544,0.018700361
300545,0.2532696
300546,0.16938624
300547,0.45870352
300548,0.35145673
300549,0.29904836
300550,0.193093
300551,0.18231282
300552,0.3106596
300553,0.101968944
300554,1.3113022e-06
300555,0.61816776
300556,0.10416731
300557,0.32449508
300558,0.18823418
300559,0.079188675
300560,0.4232468
300561,0.22293526
300562,0.19000411
300563,0.2658218
300564,0.030466378
300565,0.20084625
300566,0.61149514
300567,0.023383826
300568,0.110944
300569,0.14293602
300570,0.3116469
300571,0.41603482
300572,0.41667843
300573,0.08172181
300574,0.4563464
300575,0.34096184
300576,0.14446044
300577,0.30850613
300578,0.11615798
300579,0.017224818
300580,0.11627594
300581,0.54510415
300582,0.34734154
300583,0.4119501
300584,0.3188675
300585,0.41826656
300586,0.14054158
300587,0.76290536
300588,0.33719605
300589,0.40569243
300590,0.4166376
300591,0.22028938
300592,0.3158285
300593,0.14412531
300594,0.6220161
300595,0.31799096
300596,0.6045697
300597,0.69288754
300598,0.037014604
300599,0.44069698
300600,0.54730767
300601,0.25183475
300602,0.20710638
300603,0.17280713
300604,0.21813756
300605,0.32856366
300606,0.1432639
300607,0.2661133
300608,0.33106214
300609,0.43870646
300610,0.31310785
300611,0.21442634
300612,0.26504993
300613,0.4597525
300614,0.35779744
300615,0.2746778
300616,0.26159272
300617,0.5155184
300618,0.21511531
300619,0.38121045
300620,0.56635153
300621,0.5605787
300622,0.5389943
300623,0.27516308
300624,0.4553248
300625,0.15318042
300626,0.4655524
300627,0.39194182
300628,0.08477387
300629,0.5361431
300630,0.2052604
300631,0.13999546
300632,0.047941774
300633,0.16055563
300634,0.51575506
300635,0.21072844
300636,0.07960233
300637,0.117299825
300638,0.21875471
300639,0.058099568
300640,0.0795348
300641,0.08637771
300642,0.6147815
300643,0.393224
300644,0.35572782
300645,0.11641133
300646,0.34015837
300647,0.26496282
300648,0.49264988
300649,0.45806924
300650,0.32590127
300651,0.11171055
300652,0.36598763
300653,0.4800663
300654,0.20708975
300655,0.11442664
300656,0.22783053
300657,0.14721033
300658,0.32536125
300659,0.17240274
300660,0.22350621
300661,0.15341178
300662,0.48854667
300663,0.071288496
300664,0.31426132
300665,0.26745224
300666,0.65284145
300667,0.40007764
300668,0.33269453
300669,0.3086413
300670,0.1236116
300671,0.64089143
300672,0.63440937
300673,0.23351598
300674,0.08954221
300675,0.16433638
300676,0.05660689
300677,0.19441009
300678,0.2080315
300679,0.08178753
300680,0.31762394
300681,0.53565115
300682,0.23558176
300683,0.4262203
300684,0.7122154
300685,0.49910638
300686,0.24321342
300687,0.23172694
300688,0.24931619
300689,0.33325273
300690,0.1696353
300691,0.04651487
300692,0.07203147
300693,0.21962896
300694,0.61028177
300695,0.15227175
300696,0.5241164
300697,0.22249857
300698,0.10357922
300699,0.4550081
300700,0.10368267
300701,0.3033123
300702,0.08582577
300703,0.20235592
300704,0.19325277
300705,0.16401032
300706,0.20781595
300707,0.25697684
300708,0.009578615
300709,0.43885487
300710,0.3980305
300711,0.48741764
300712,0.13947248
300713,0.2990647
300714,0.06763503
300715,0.27570936
300716,0.7053073
300717,0.0030567944
300718,0.11526632
300719,0.55642426
300720,0.3970994
300721,0.14004222
300722,0.045057714
300723,0.38663208
300724,0.2440263
300725,0.11821729
300726,0.35238427
300727,0.4743182
300728,0.012314707
300729,0.09610042
300730,0.11200908
300731,0.17552397
300732,0.23527229
300733,0.3231877
300734,0.081225276
300735,0.20765266
300736,0.4555122
300737,0.6687884
300738,0.102268785
300739,0.4222029
300740,0.30165017
300741,0.48991612
300742,0.13504153
300743,0.18638343
300744,0.34315544
300745,0.29653957
300746,0.56713754
300747,0.03367141
300748,0.034659594
300749,0.41016293
300750,0.59794325
300751,0.09334415
300752,0.17598957
300753,0.5407824
300754,0.015028864
300755,0.2811669
300756,0.44497013
300757,0.16072592
300758,0.23030606
300759,0.45727843
300760,0.092535764
300761,0.5118255
300762,0.13260072
300763,0.4764091
300764,0.17579082
300765,0.3539868
300766,0.14358243
300767,0.23091969
300768,0.24713674
300769,0.12865087
300770,0.40957695
300771,0.38473237
300772,0.40161428
300773,0.22569066
300774,0.10799396
300775,0.07647985
300776,0.3812973
300777,0.40141538
300778,0.3408996
300779,0.16807812
300780,0.2648875
300781,0.500946
300782,0.2723372
300783,0.31853664
300784,0.14934647
300785,0.33317387
300786,0.005818486
300787,0.05124557
300788,0.0060037374
300789,0.25472683
300790,0.24845752
300791,0.34992236
300792,0.021793097
300793,0.25722802
300794,0.24845073
300795,0.52608824
300796,0.26844817
300797,0.5467665
300798,0.1857278
300799,0.13806483
300800,0.22863337
300801,0.39658475
300802,0.12953651
300803,0.15346855
300804,0.12767977
300805,0.43814152
300806,0.018306315
300807,0.49533588
300808,0.6109115
300809,0.21083954
300810,0.05628097
300811,0.4383753
300812,0.15856403
300813,0.10870248
300814,0.21599787
300815,0.4892262
300816,0.21432778
300817,0.5203242
300818,0.4034058
300819,0.4214046
300820,0.24698517
300821,0.27093953
300822,0.13911659
300823,0.5700442
300824,0.40476662
300825,0.6457553
300826,0.5285003
300827,0.14144525
300828,0.039752215
300829,0.14928511
300830,0.4866337
300831,0.04535204
300832,0.1496306
300833,0.23822865
300834,0.4360027
300835,0.08689976
300836,0.45770684
300837,0.44707853
300838,0.042899072
300839,0.23329043
300840,0.25625503
300841,0.13280469
300842,0.5131
300843,0.6242544
300844,0.11935565
300845,0.17250279
300846,0.62296635
300847,0.45394498
300848,0.28581142
300849,0.13858014
300850,0.75691843
300851,0.3188691
300852,0.17837381
300853,0.18048882
300854,0.31811127
300855,0.1930064
300856,0.3941735
300857,0.33645517
300858,0.10908219
300859,0.51956457
300860,0.23121345
300861,0.110836715
300862,0.3917054
300863,0.57966095
300864,0.41756898
300865,0.057144642
300866,0.47175154
300867,0.6124288
300868,0.20010892
300869,0.4111184
300870,0.117475
300871,8.046627e-06
300872,0.73541546
300873,0.20013589
300874,0.15036875
300875,0.5393352
300876,0.3609848
300877,0.16552973
300878,0.67815727
300879,0.46152523
300880,0.0928258
300881,0.715268
300882,0.4342872
300883,0.5238133
300884,0.5220636
300885,0.4790398
300886,0.3852437
300887,0.49787852
300888,0.2869957
300889,0.38432306
300890,0.4752548
300891,0.38889107
300892,0.2891676
300893,0.24946511
300894,0.38892967
300895,0.29888916
300896,0.093119174
300897,0.19687152
300898,0.43118078
300899,0.12998185
300900,0.32786742
300901,0.011872977
300902,0.39094293
300903,0.111150235
300904,0.15934417
300905,0.23889059
300906,0.5472734
300907,0.26777685
300908,0.7838112
300909,0.10140538
300910,0.2736408
300911,0.469443
300912,0.27021623
300913,0.5558872
300914,0.47498715
300915,0.11764181
300916,0.26463395
300917,0.18801919
300918,0.37405214
300919,0.33519077
300920,0.1927411
300921,0.20846844
300922,0.777346
300923,0.04575026
300924,0.061427504
300925,0.094906986
300926,0.40084875
300927,0.45525795
300928,0.6039405
300929,0.4003158
300930,0.17501748
300931,0.48902386
300932,0.5312449
300933,0.09882811
300934,0.5113872
300935,0.30144775
300936,0.5367234
300937,0.5238776
300938,0.15897328
300939,0.21421117
300940,0.31242216
300941,0.03297311
300942,0.27244347
300943,0.5875137
300944,0.12168142
300945,0.61743563
300946,0.072445035
300947,0.006812334
300948,0.41398743
300949,0.19785339
300950,0.07712853
300951,0.44022995
300952,0.502824
300953,0.38262185
300954,0.4312589
300955,0.29496318
300956,0.4452031
300957,0.1703287
300958,0.31305653
300959,0.52580154
300960,0.5325916
300961,0.45799172
300962,0.20375648
300963,0.4904691
300964,0.027315438
300965,0.09560725
300966,0.6332857
300967,0.23949665
300968,0.23799464
300969,0.24551216
300970,0.13286722
300971,0.45935506
300972,0.004468411
300973,0.5608851
300974,0.14541304
300975,0.41625693
300976,0.3663972
300977,0.21110961
300978,0.5877055
300979,0.5719899
300980,0.20975316
300981,0.15546146
300982,0.2487553
300983,0.20952392
300984,0.09467992
300985,0.252262
300986,0.44056466
300987,0.36518496
300988,0.09145251
300989,0.23895541
300990,0.047121823
300991,0.33190966
300992,0.3884652
300993,0.19804415
300994,0.20395425
300995,0.20497921
300996,0.49313036
300997,0.101429164
300998,0.33623648
300999,0.3369826
301000,0.11686763
301001,0.53791827
301002,0.38782486
301003,0.27951968
301004,0.33225483
301005,0.46140635
301006,0.16049466
301007,0.31258982
301008,0.08508226
301009,0.19609758
301010,0.17405903
301011,0.3533915
301012,0.4487576
301013,0.1441414
301014,0.2981732
301015,0.5075149
301016,0.32945013
301017,0.09989208
301018,0.16112366
301019,0.3337282
301020,0.17821732
301021,0.0923838
301022,0.3089649
301023,0.25036934
301024,0.23108259
301025,0.21856669
301026,0.16663074
301027,0.02863565
301028,0.30432516
301029,0.6038452
301030,0.20893994
301031,0.13296783
301032,0.46856886
301033,0.11114076
301034,0.03550747
301035,0.13091236
301036,0.23620024
301037,0.3929091
301038,0.15550357
301039,0.091338664
301040,0.15725648
301041,0.1818026
301042,0.018659502
301043,0.44828898
301044,0.15401003
301045,0.369942
301046,0.3360054
301047,0.49713263
301048,0.25783944
301049,0.5911197
301050,0.32220122
301051,0.10727319
301052,0.34897107
301053,0.41010022
301054,0.044656932
301055,0.6089369
301056,0.14177597
301057,0.46737123
301058,0.51211154
301059,0.38714918
301060,0.30766848
301061,0.5133027
301062,0.54192173
301063,0.3489306
301064,0.017353892
301065,0.46243182
301066,0.38832438
301067,0.44289476
301068,0.54158413
301069,0.5865615
301070,0.29256755
301071,0.2880631
301072,0.31028566
301073,0.16131523
301074,0.21637285
301075,0.58156615
301076,0.33358267
301077,0.404072
301078,0.4906308
301079,0.48280716
301080,0.15675074
301081,0.4016599
301082,0.035596848
301083,0.32419994
301084,0.24084648
301085,0.23366386
301086,0.13761991
301087,0.37697402
301088,0.45860174
301089,0.47118577
301090,0.62115127
301091,0.71288437
301092,0.559202
301093,0.05324626
301094,0.22058702
301095,0.05918196
301096,0.15630293
301097,0.6559113
301098,0.33325142
301099,0.01933077
301100,0.48976222
301101,0.2440379
301102,0.05032432
301103,0.14806688
301104,0.23352331
301105,0.30072117
301106,0.32403696
301107,0.44805458
301108,0.08326104
301109,0.14333355
301110,0.00045746565
301111,0.44755995
301112,0.70869225
301113,0.28982046
301114,0.48433813
301115,0.45015603
301116,0.13367769
301117,0.41493547
301118,0.0
301119,0.33801347
301120,0.26331383
301121,0.188393
301122,0.2576633
301123,0.48936096
301124,0.5966829
301125,0.3051772
301126,0.054736257
301127,0.08676666
301128,0.17686653
301129,0.41847864
301130,0.027718633
301131,0.061461747
301132,0.41233772
301133,0.04837677
301134,0.2686814
301135,0.31655613
301136,0.19896254
301137,0.47438043
301138,0.39973357
301139,0.2479099
301140,0.009640545
301141,0.51402974
301142,0.5097276
301143,0.7197227
301144,0.26943457
301145,0.47976083
301146,0.63485235
301147,0.5783853
301148,0.49776325
301149,0.25721776
301150,0.006185025
301151,0.23111543
301152,0.26863945
301153,0.22768426
301154,0.106698096
301155,0.18492481
301156,0.55237055
301157,0.3070026
301158,0.5171346
301159,0.23303661
301160,0.34706476
301161,0.092184514
301162,0.23878112
301163,0.4632978
301164,0.26075417
301165,0.16176552
301166,0.10699195
301167,0.1502198
301168,0.10408148
301169,0.21426916
301170,0.42607334
301171,0.27944425
301172,0.12930736
301173,0.25875938
301174,0.34657615
301175,0.084665954
301176,0.43918434
301177,0.35653865
301178,0.13790196
301179,0.08678511
301180,0.314081
301181,0.2244313
301182,0.78962344
301183,0.046462864
301184,0.31375563
301185,0.2006559
301186,0.3780743
301187,0.48413733
301188,0.3279748
301189,0.111411124
301190,0.5638857
301191,0.21893251
301192,0.2509275
301193,0.13999361
301194,0.34762377
301195,0.5171864
301196,0.73564357
301197,0.14150983
301198,0.54654044
301199,0.2246162
301200,0.37286213
301201,0.4002561
301202,0.28022358
301203,0.59829134
301204,0.100402355
301205,0.26487532
301206,0.2997806
301207,0.16583747
301208,0.14005053
301209,0.61961037
301210,0.26525134
301211,0.38342622
301212,0.2005738
301213,0.37982792
301214,0.64296055
301215,0.06762856
301216,0.705137
301217,0.2618881
301218,0.6298079
301219,0.13725996
301220,0.36846793
301221,0.5434029
301222,0.035349697
301223,0.30352953
301224,0.6679741
301225,0.43103608
301226,0.2928624
301227,0.23731998
301228,0.17856312
301229,0.30148697
301230,0.4336257
301231,0.3615072
301232,0.36148518
301233,0.35075432
301234,0.40016395
301235,0.1443618
301236,0.25187692
301237,0.07239741
301238,0.075965255
301239,0.13189057
301240,0.41559064
301241,0.62546265
301242,0.27191055
301243,0.43099508
301244,0.33594257
301245,0.34875274
301246,0.3199349
301247,0.0005527735
301248,0.07350147
301249,0.57702744
301250,0.0746572
301251,0.51416904
301252,0.09501344
301253,0.18708438
301254,0.36540127
301255,0.042633742
301256,0.6887762
301257,0.401356
301258,0.4995002
301259,0.45769787
301260,0.38901708
301261,0.57423526
301262,0.41027045
301263,0.3049767
301264,0.1617313
301265,0.3975422
301266,0.41099256
301267,0.26031244
301268,0.30101246
301269,0.027836353
301270,0.029115468
301271,0.2804128
301272,0.1038129
301273,0.75261736
301274,0.13313735
301275,2.026558e-05
301276,0.3487233
301277,0.18605816
301278,0.17963395
301279,0.21477613
301280,0.053319365
301281,0.4218324
301282,0.5030837
301283,0.0561617
301284,0.31153998
301285,0.09174433
301286,0.17143965
301287,0.058165163
301288,0.205295
301289,0.3299728
301290,0.4785177
301291,0.461555
301292,0.17155474
301293,0.38470238
301294,0.4442488
301295,0.4980744
301296,0.26432544
301297,0.20467627
301298,0.09258449
301299,0.5700052
301300,0.366018
301301,0.28511322
301302,0.3539279
301303,0.4052031
301304,0.27434897
301305,0.4631402
301306,0.4177662
301307,0.3855632
301308,0.09272751
301309,0.114659905
301310,0.2897632
301311,0.00042834878
301312,0.43141556
301313,0.26947582
301314,0.08236903
301315,0.35945982
301316,0.36407447
301317,0.3378722
301318,0.37581366
301319,0.63374436
301320,0.21465078
301321,0.1748187
301322,0.11201885
301323,0.2115725
301324,0.09255928
301325,0.2535008
301326,0.18520054
301327,0.29530907
301328,0.3527645
301329,0.2138547
301330,0.42160094
301331,0.44092572
301332,0.17665905
301333,0.38204083
301334,0.2275528
301335,0.25034153
301336,0.14480862
301337,0.039203823
301338,0.41152012
301339,0.21752602
301340,0.51837265
301341,0.25048465
301342,0.34077814
301343,0.32787967
301344,0.33666232
301345,0.28287637
301346,0.2239357
301347,0.5525867
301348,0.48288247
301349,0.15552223
301350,0.7183808
301351,0.31209844
301352,0.18402258
301353,0.05555594
301354,0.39854515
301355,0.21728
301356,0.42859793
301357,0.26542202
301358,0.31734043
301359,0.14132968
301360,0.30906177
301361,0.18684766
301362,0.40479854
301363,0.49543887
301364,0.053278893
301365,0.38306168
301366,0.12415478
301367,0.20689255
301368,0.26142812
301369,0.00054353476
301370,0.32757083
301371,0.17425632
301372,0.70031714
301373,0.12822112
301374,0.3336237
301375,0.38762814
301376,0.3718648
301377,0.49394333
301378,0.45149794
301379,0.25089854
301380,0.4153617
301381,0.156656
301382,0.13128
301383,0.10193026
301384,0.57666683
301385,0.033224106
301386,0.5019248
301387,0.48237783
301388,0.07123646
301389,0.6307285
301390,0.33314186
301391,0.5242029
301392,0.5204726
301393,0.17975
301394,0.18365017
301395,0.072597474
301396,0.16299716
301397,0.650055
301398,0.1601505
301399,0.122793585
301400,0.082766235
301401,0.12889498
301402,0.21156481
301403,0.7418963
301404,0.6208946
301405,0.34458104
301406,0.2603622
301407,0.10877973
301408,0.60148954
301409,0.015230954
301410,0.27802393
301411,0.77970326
301412,0.20729944
301413,0.46373564
301414,0.60309213
301415,0.37287718
301416,0.32941133
301417,0.47722962
301418,0.48657292
301419,0.6643075
301420,0.2579875
301421,0.272332
301422,1.4007092e-06
301423,0.41030136
301424,0.2397941
301425,0.3168785
301426,0.4830663
301427,0.14283496
301428,0.04517436
301429,0.5924783
301430,0.079009205
301431,0.38654333
301432,0.08415815
301433,0.5678646
301434,0.16270429
301435,0.18213484
301436,0.6659359
301437,0.1941469
301438,0.19449571
301439,0.045528263
301440,0.23230124
301441,0.06787005
301442,0.07432279
301443,0.1573706
301444,0.5514475
301445,0.43653673
301446,0.51378655
301447,0.38287324
301448,0.42529866
301449,0.24476576
301450,0.3780526
301451,0.10597405
301452,0.27355048
301453,0.37492898
301454,0.15571475
301455,0.046698123
301456,0.17007881
301457,0.017542452
301458,0.28805277
301459,0.06443086
301460,0.4382997
301461,0.19472146
301462,0.69708717
301463,0.43558192
301464,0.058829784
301465,0.20015839
301466,0.22778732
301467,0.108579546
301468,0.18375632
301469,0.4908216
301470,0.035211474
301471,0.093654335
301472,0.1857968
301473,0.15890428
301474,0.008644551
301475,0.6577341
301476,0.5055102
301477,0.26898134
301478,0.03809744
301479,0.064648926
301480,0.4109121
301481,0.3555459
301482,0.2666437
301483,0.08119413
301484,0.24452507
301485,0.31303266
301486,0.46623483
301487,0.25996584
301488,0.55314994
301489,0.19330159
301490,0.6802159
301491,0.1861274
301492,0.15479991
301493,0.07433745
301494,0.080382764
301495,0.24550807
301496,0.11403519
301497,0.20226142
301498,0.31937665
301499,0.12390065
301500,0.2241098
301501,0.49442428
301502,0.31427106
301503,0.44323272
301504,0.40731755
301505,0.72274166
301506,0.036915183
301507,0.68714154
301508,0.5737024
301509,0.027956754
301510,0.026155561
301511,0.58283085
301512,0.79193246
301513,0.64805174
301514,0.34365004
301515,0.6828937
301516,0.3735989
301517,0.4040525
301518,0.17731479
301519,0.08638656
301520,0.025458664
301521,0.22061357
301522,0.19149217
301523,0.24004427
301524,0.15987283
301525,0.33372885
301526,0.18997845
301527,0.21498093
301528,0.6395727
301529,0.7609745
301530,0.17363307
301531,0.30017698
301532,0.56529915
301533,0.022532105
301534,0.13340944
301535,0.12627655
301536,0.27684498
301537,0.22411901
301538,0.36566466
301539,0.33174598
301540,0.27613282
301541,0.7203618
301542,0.06913018
301543,0.5679575
301544,0.042613387
301545,0.14761335
301546,0.6268099
301547,0.28942537
301548,0.6420981
301549,0.14260334
301550,0.5627412
301551,0.27910677
301552,0.01938209
301553,0.37128705
301554,0.030006945
301555,0.07689327
301556,0.34277892
