id,target
300347,0.65899456
300348,0.57927406
300349,0.60232186
300350,0.62435514
300351,0.24759448
300352,0.210123
300353,0.35713726
300354,0.8234585
300355,0.21801558
300356,0.15939459
300357,0.5226189
300358,0.015011698
300359,0.6393276
300360,0.06753981
300361,0.52293706
300362,0.13386041
300363,0.6012691
300364,0.020794272
300365,0.40632197
300366,0.15402615
300367,0.2594108
300368,0.30666995
300369,0.14265251
300370,0.13393009
300371,0.1945706
300372,0.29518086
300373,0.2088786
300374,0.4333387
300375,0.94015545
300376,0.38064966
300377,0.20026639
300378,0.5646348
300379,0.069168955
300380,0.15550187
300381,0.18945065
300382,0.24763635
300383,0.45004418
300384,0.62551147
300385,0.30130002
300386,0.15755907
300387,0.10432708
300388,0.08732051
300389,0.41441405
300390,0.31719464
300391,0.10834926
300392,0.35802954
300393,0.13405415
300394,0.18792412
300395,0.6667092
300396,0.3042795
300397,0.34033036
300398,0.5104772
300399,0.4677088
300400,0.64459884
300401,0.619715
300402,0.24931952
300403,0.57537264
300404,0.45160758
300405,0.67296755
300406,0.1970343
300407,0.08512935
300408,0.36011845
300409,0.58873105
300410,0.16557416
300411,0.1793491
300412,0.31645775
300413,0.32265598
300414,0.38530055
300415,0.3775252
300416,0.31838664
300417,0.24125779
300418,0.08502251
300419,0.41807276
300420,0.33061814
300421,0.15116936
300422,0.034671932
300423,0.0625397
300424,0.00016823411
300425,0.23126811
300426,0.444026
300427,0.19620755
300428,0.16283569
300429,0.20143801
300430,0.21345606
300431,0.051448375
300432,0.20626578
300433,0.4166184
300434,0.40460792
300435,0.22210953
300436,0.24582529
300437,0.13174018
300438,0.09998575
300439,0.17835402
300440,0.54631644
300441,0.26039445
300442,0.62196326
300443,0.16573167
300444,0.27866086
300445,0.13130927
300446,0.67975676
300447,0.48644605
300448,0.81762433
300449,0.22503382
300450,0.36807245
300451,0.74626553
300452,0.57956034
300453,0.5023296
300454,0.28715187
300455,0.27781355
300456,0.26724237
300457,0.22059986
300458,0.4989276
300459,0.14187792
300460,0.4553038
300461,0.17728615
300462,0.21538424
300463,0.18712455
300464,0.50689435
300465,0.23322386
300466,0.29012632
300467,0.38398305
300468,0.050932884
300469,0.47671765
300470,0.16149506
300471,0.5359857
300472,0.5212071
300473,0.31659126
300474,0.4606195
300475,0.23316967
300476,0.5887464
300477,0.28852832
300478,0.38819438
300479,0.030417085
300480,0.03713587
300481,0.37152755
300482,0.23535696
300483,0.16180944
300484,0.21497932
300485,0.028627276
300486,0.5086573
300487,0.5060797
300488,0.4364331
300489,0.22917423
300490,0.34086537
300491,0.08550978
300492,0.5748237
300493,0.2272425
300494,0.23340836
300495,0.017801106
300496,0.14949632
300497,0.26806176
300498,0.57067484
300499,0.54244715
300500,0.022987872
300501,0.5059167
300502,0.125076
300503,0.6097993
300504,0.13770288
300505,0.116312206
300506,0.66077244
300507,0.15889019
300508,0.33645242
300509,0.48745066
300510,0.22850168
300511,0.13009301
300512,0.0829432
300513,0.34456998
300514,0.3287263
300515,0.17352584
300516,0.11755338
300517,0.059860915
300518,0.32932252
300519,0.086770564
300520,0.17252326
300521,0.56509465
300522,0.17821053
300523,0.22748107
300524,0.46382284
300525,0.3824798
300526,0.3147463
300527,0.23585474
300528,0.43266642
300529,0.30580574
300530,0.19026697
300531,0.09425917
300532,0.42059857
300533,0.14533937
300534,0.3854601
300535,0.1858607
300536,0.29741657
300537,0.1261929
300538,0.57744956
300539,0.54581213
300540,0.27362484
300541,0.1931507
300542,0.14479268
300543,0.079655945
300544,0.10868418
300545,0.2599368
300546,0.14905551
300547,0.312486
300548,0.4266292
300549,0.29946557
300550,0.15861514
300551,0.20388225
300552,0.30498064
300553,0.12437686
300554,0.061166674
300555,0.59346247
300556,0.22823688
300557,0.18435147
300558,0.15839735
300559,0.10831693
300560,0.390341
300561,0.22789386
300562,0.28865397
300563,0.27726844
300564,0.00017267466
300565,0.2633167
300566,0.6062844
300567,0.032074004
300568,0.16808149
300569,0.19832703
300570,0.2534432
300571,0.38607478
300572,0.36401427
300573,0.048965365
300574,0.37107453
300575,0.44198984
300576,0.09378329
300577,0.42711255
300578,0.2983055
300579,0.03258565
300580,0.25343454
300581,0.5583312
300582,0.3515155
300583,0.40341973
300584,0.31820267
300585,0.52806014
300586,0.3918524
300587,0.7446332
300588,0.5499692
300589,0.33737814
300590,0.47460684
300591,0.3530869
300592,0.38812104
300593,0.15431201
300594,0.5426363
300595,0.35665905
300596,0.64074415
300597,0.8062066
300598,0.077735454
300599,0.52902913
300600,0.6095624
300601,0.20722249
300602,0.2974648
300603,0.11847788
300604,0.3440894
300605,0.43891507
300606,0.2242057
300607,0.1550889
300608,0.47080386
300609,0.43673766
300610,0.20865124
300611,0.19336191
300612,0.19029817
300613,0.45297566
300614,0.36698022
300615,0.2618683
300616,0.16940206
300617,0.53127664
300618,0.28421295
300619,0.3149956
300620,0.5448511
300621,0.5713848
300622,0.71895874
300623,0.25811377
300624,0.33559507
300625,0.162168
300626,0.3736916
300627,0.37723044
300628,0.090559274
300629,0.92445254
300630,0.18799752
300631,0.13882628
300632,0.083658904
300633,0.14362842
300634,0.56180626
300635,0.17429599
300636,0.29071134
300637,0.09449816
300638,0.25332993
300639,0.08380574
300640,0.16203365
300641,0.022379994
300642,0.62370336
300643,0.30865827
300644,0.41776225
300645,0.115522
300646,0.1821138
300647,0.2911053
300648,0.5614291
300649,0.242486
300650,0.30068022
300651,0.12215951
300652,0.4163893
300653,0.5002028
300654,0.22252336
300655,0.10840759
300656,0.22821185
300657,0.20237869
300658,0.19318658
300659,0.14959744
300660,0.1762459
300661,0.25889093
300662,0.68968415
300663,0.07421008
300664,0.34216678
300665,0.32616368
300666,0.72619516
300667,0.4209778
300668,0.2696495
300669,0.21930134
300670,0.2315267
300671,0.7085797
300672,0.70136374
300673,0.27394867
300674,0.13556275
300675,0.2790339
300676,0.020442575
300677,0.19881451
300678,0.18549278
300679,0.26884502
300680,0.12499946
300681,0.57423896
300682,0.20702654
300683,0.4520504
300684,0.76424354
300685,0.6397258
300686,0.2594012
300687,0.14729819
300688,0.28691995
300689,0.3630737
300690,0.18736964
300691,0.05408591
300692,0.083048105
300693,0.27836388
300694,0.64960825
300695,0.18660435
300696,0.4205073
300697,0.2537595
300698,0.2910843
300699,0.32582158
300700,0.11854434
300701,0.2134707
300702,0.10767755
300703,0.289257
300704,0.22939721
300705,0.19602925
300706,0.12978578
300707,0.23587677
300708,0.12253341
300709,0.43786055
300710,0.42611486
300711,0.6050334
300712,0.21153915
300713,0.3845542
300714,0.07249454
300715,0.2122843
300716,0.7214047
300717,0.0022958815
300718,0.10322836
300719,0.42728558
300720,0.3196038
300721,0.20577899
300722,0.05057758
300723,0.3759162
300724,0.2095676
300725,0.12290931
300726,0.4361726
300727,0.41319346
300728,0.025911987
300729,0.228495
300730,0.049953252
300731,0.20056707
300732,0.22196206
300733,0.15853
300734,0.121196896
300735,0.21530506
300736,0.3959031
300737,0.6833266
300738,0.17982209
300739,0.59507704
300740,0.29362193
300741,0.5283605
300742,0.21937555
300743,0.39532426
300744,0.39479834
300745,0.15192673
300746,0.47504827
300747,0.05470416
300748,0.11600134
300749,0.53138137
300750,0.74471647
300751,0.15734836
300752,0.25936562
300753,0.5919681
300754,0.03120789
300755,0.25364035
300756,0.47656277
300757,0.16164279
300758,0.24972174
300759,0.33310527
300760,0.074493974
300761,0.70767516
300762,0.11260006
300763,0.4946722
300764,0.16004995
300765,0.3935421
300766,0.1764183
300767,0.6264073
300768,0.15432236
300769,0.16708767
300770,0.3498449
300771,0.34153658
300772,0.5075966
300773,0.25616327
300774,0.09251174
300775,0.03860134
300776,0.52292496
300777,0.26056784
300778,0.40491644
300779,0.17961234
300780,0.28911847
300781,0.49183756
300782,0.2628641
300783,0.31435978
300784,0.22179863
300785,0.40667698
300786,0.0035078526
300787,0.08063674
300788,0.054070503
300789,0.18250865
300790,0.23601693
300791,0.35919914
300792,0.059990674
300793,0.23318154
300794,0.26396814
300795,0.58711857
300796,0.20522016
300797,0.5595921
300798,0.15815824
300799,0.1692091
300800,0.21901739
300801,0.45647466
300802,0.14201728
300803,0.18733856
300804,0.1963768
300805,0.38836884
300806,0.00020191073
300807,0.5934816
300808,0.6955334
300809,0.21795633
300810,0.09732157
300811,0.4671607
300812,0.14113298
300813,0.08728531
300814,0.25498924
300815,0.47204465
300816,0.22969016
300817,0.5827892
300818,0.2166548
300819,0.5162594
300820,0.2792761
300821,0.19281605
300822,0.068300396
300823,0.55870724
300824,0.45089543
300825,0.6705653
300826,0.47930363
300827,0.2317512
300828,0.020801961
300829,0.15827534
300830,0.50124073
300831,0.116066664
300832,0.1513609
300833,0.3012654
300834,0.5458214
300835,0.080314636
300836,0.4921101
300837,0.37756464
300838,0.0565508
300839,0.20999545
300840,0.30784056
300841,0.13922349
300842,0.5948405
300843,0.65106004
300844,0.18353167
300845,0.1572153
300846,0.59142196
300847,0.4210917
300848,0.32644022
300849,0.118517876
300850,0.76131105
300851,0.15502214
300852,0.25909066
300853,0.3269487
300854,0.43944994
300855,0.23971128
300856,0.605342
300857,0.35380036
300858,0.21148962
300859,0.52289504
300860,0.19428155
300861,0.0795469
300862,0.41692075
300863,0.57118666
300864,0.49312586
300865,0.081433
300866,0.4372591
300867,0.62186646
300868,0.38419795
300869,0.45059532
300870,0.11179823
300871,0.0063032806
300872,0.79233813
300873,0.21411577
300874,0.20418197
300875,0.5959852
300876,0.31825277
300877,0.23864678
300878,0.784353
300879,0.3965037
300880,0.113185644
300881,0.6502129
300882,0.4519607
300883,0.4628932
300884,0.62411976
300885,0.46695858
300886,0.49637908
300887,0.30698302
300888,0.31467664
300889,0.27848148
300890,0.42068464
300891,0.30144238
300892,0.31347114
300893,0.2507962
300894,0.3112958
300895,0.37655783
300896,0.16759631
300897,0.31444326
300898,0.39424413
300899,0.15121219
300900,0.4106745
300901,0.010774076
300902,0.49601802
300903,0.08751765
300904,0.14791787
300905,0.274024
300906,0.5236544
300907,0.313594
300908,0.8897164
300909,0.20769027
300910,0.2509275
300911,0.44230583
300912,0.31513774
300913,0.6707356
300914,0.61191535
300915,0.1456086
300916,0.2148138
300917,0.3098999
300918,0.5241315
300919,0.38904628
300920,0.13104832
300921,0.2631997
300922,0.7850605
300923,0.11787319
300924,0.102369964
300925,0.10182902
300926,0.44748878
300927,0.39422774
300928,0.595838
300929,0.47468752
300930,0.34834862
300931,0.6969918
300932,0.5256369
300933,0.10219249
300934,0.45835674
300935,0.37723452
300936,0.47727707
300937,0.63060737
300938,0.13730803
300939,0.28839165
300940,0.44050375
300941,0.047884613
300942,0.23485804
300943,0.58638936
300944,0.13196295
300945,0.6213828
300946,0.08523944
300947,0.021653146
300948,0.394038
300949,0.25873756
300950,0.26887724
300951,0.29563385
300952,0.47799933
300953,0.3690938
300954,0.40896732
300955,0.5054583
300956,0.58542114
300957,0.17048159
300958,0.28224605
300959,0.44324756
300960,0.5334264
300961,0.46334016
300962,0.15956172
300963,0.32487357
300964,0.05078441
300965,0.1345821
300966,0.592717
300967,0.22235474
300968,0.231009
300969,0.12226942
300970,0.16136575
300971,0.40935898
300972,0.17775324
300973,0.44771355
300974,0.1922172
300975,0.30696684
300976,0.39224687
300977,0.14966196
300978,0.60545534
300979,0.87281555
300980,0.18283242
300981,0.112026125
300982,0.17207265
300983,0.19455615
300984,0.07903892
300985,0.5352421
300986,0.51889443
300987,0.35243595
300988,0.07421598
300989,0.5495251
300990,0.05310327
300991,0.27908164
300992,0.36570925
300993,0.20791778
300994,0.3602571
300995,0.2240066
300996,0.50046986
300997,0.12401566
300998,0.5947758
300999,0.31371242
301000,0.14063796
301001,0.52925426
301002,0.4557656
301003,0.37412375
301004,0.5150674
301005,0.5108578
301006,0.13455316
301007,0.69974667
301008,0.10910913
301009,0.23478901
301010,0.18080789
301011,0.37372255
301012,0.35555896
301013,0.12443966
301014,0.2623421
301015,0.61201215
301016,0.20619476
301017,0.22244939
301018,0.27802742
301019,0.2813664
301020,0.15485609
301021,0.070622444
301022,0.16631466
301023,0.5617535
301024,0.2264238
301025,0.26977834
301026,0.16667965
301027,0.082833886
301028,0.39883047
301029,0.7091871
301030,0.2569744
301031,0.30293715
301032,0.5596027
301033,0.097405374
301034,0.074558854
301035,0.15418825
301036,0.27425623
301037,0.47988582
301038,0.07104063
301039,0.105795026
301040,0.21024176
301041,0.1817073
301042,0.119844735
301043,0.5147318
301044,0.20815566
301045,0.6718029
301046,0.22603938
301047,0.46248275
301048,0.27246112
301049,0.63329834
301050,0.36979192
301051,0.07731405
301052,0.30773556
301053,0.5052835
301054,0.084643394
301055,0.6494206
301056,0.17848241
301057,0.5099471
301058,0.3818959
301059,0.3349932
301060,0.36356482
301061,0.49908614
301062,0.5175402
301063,0.2993505
301064,0.05714068
301065,0.38923776
301066,0.429713
301067,0.4050185
301068,0.8937778
301069,0.49893957
301070,0.34504032
301071,0.27231777
301072,0.22425067
301073,0.22832033
301074,0.30316544
301075,0.57274985
301076,0.3007831
301077,0.760628
301078,0.5328053
301079,0.46397334
301080,0.16410601
301081,0.25723028
301082,0.047391653
301083,0.30875093
301084,0.23529741
301085,0.080429584
301086,0.22014451
301087,0.5278556
301088,0.4039697
301089,0.58065176
301090,0.5897049
301091,0.7663045
301092,0.65363336
301093,0.031692952
301094,0.21671873
301095,0.070782185
301096,0.18714294
301097,0.6593615
301098,0.29112852
301099,0.094145566
301100,0.49266866
301101,0.26903754
301102,0.18636432
301103,0.116077065
301104,0.33199248
301105,0.15746641
301106,0.45669004
301107,0.30364788
301108,0.1031982
301109,0.21650028
301110,0.0054245293
301111,0.33594874
301112,0.89408
301113,0.29954797
301114,0.51308703
301115,0.5155595
301116,0.34786707
301117,0.46206334
301118,0.016392231
301119,0.43525323
301120,0.32722652
301121,0.23456231
301122,0.23502994
301123,0.45839044
301124,0.6402735
301125,0.41930568
301126,0.073155105
301127,0.041757673
301128,0.22542217
301129,0.5223887
301130,0.05452916
301131,0.21043643
301132,0.47857618
301133,0.086030334
301134,0.22660738
301135,0.3165027
301136,0.091740936
301137,0.3398221
301138,0.3528639
301139,0.2753748
301140,0.047284603
301141,0.8154698
301142,0.5715606
301143,0.7201023
301144,0.34361356
301145,0.605313
301146,0.70416516
301147,0.6543006
301148,0.53985775
301149,0.22694096
301150,0.0074870884
301151,0.26208383
301152,0.3013181
301153,0.25342163
301154,0.11770299
301155,0.22048867
301156,0.4961943
301157,0.34950787
301158,0.5446504
301159,0.28383166
301160,0.37488097
301161,0.076306045
301162,0.19387573
301163,0.47320232
301164,0.17678359
301165,0.16638553
301166,0.14336023
301167,0.11745021
301168,0.14307609
301169,0.17631108
301170,0.6794908
301171,0.2702088
301172,0.14210841
301173,0.33992404
301174,0.43830603
301175,0.13824481
301176,0.3621346
301177,0.27552536
301178,0.07434559
301179,0.09958419
301180,0.2199969
301181,0.25245765
301182,0.93438184
301183,0.025663048
301184,0.30151272
301185,0.3835769
301186,0.50866604
301187,0.5813198
301188,0.33636707
301189,0.13253549
301190,0.5430215
301191,0.28715456
301192,0.29511186
301193,0.16784191
301194,0.45706064
301195,0.5401975
301196,0.85683167
301197,0.17320064
301198,0.46042848
301199,0.18652302
301200,0.45408526
301201,0.63270676
301202,0.26568627
301203,0.6608858
301204,0.07034239
301205,0.1720069
301206,0.081638336
301207,0.23149735
301208,0.22653195
301209,0.6623026
301210,0.1514253
301211,0.37429988
301212,0.2004697
301213,0.36558086
301214,0.7686398
301215,0.10704377
301216,0.68274105
301217,0.28393608
301218,0.71946853
301219,0.24607426
301220,0.22367877
301221,0.59661716
301222,0.11199963
301223,0.18649772
301224,0.64461076
301225,0.47093815
301226,0.31219137
301227,0.2922878
301228,0.22778514
301229,0.23507643
301230,0.35697109
301231,0.53645027
301232,0.31951457
301233,0.44873196
301234,0.4580848
301235,0.39263976
301236,0.1347357
301237,0.14438742
301238,0.09313321
301239,0.12055424
301240,0.4140851
301241,0.66206586
301242,0.27422488
301243,0.4751559
301244,0.3378665
301245,0.32729432
301246,0.22431785
301247,0.016254574
301248,0.043245226
301249,0.5922197
301250,0.1293062
301251,0.52792436
301252,0.08011457
301253,0.18636018
301254,0.43195707
301255,0.054546446
301256,0.6401643
301257,0.22799423
301258,0.5086345
301259,0.44236356
301260,0.4452663
301261,0.68732595
301262,0.53884685
301263,0.331953
301264,0.29033774
301265,0.42897415
301266,0.53597915
301267,0.22887537
301268,0.32491627
301269,0.1416929
301270,0.024987996
301271,0.45056638
301272,0.08230814
301273,0.8381336
301274,0.098293155
301275,0.11773598
301276,0.21689916
301277,0.21354067
301278,0.0004772544
301279,0.31133175
301280,0.10777873
301281,0.47908145
301282,0.48287567
301283,0.07564548
301284,0.2799007
301285,0.05015689
301286,0.076482505
301287,0.03657621
301288,0.17617926
301289,0.24312451
301290,0.48355722
301291,0.47370207
301292,0.08418012
301293,0.3120168
301294,0.3923525
301295,0.5471192
301296,0.19460991
301297,0.16537607
301298,0.06079343
301299,0.5490554
301300,0.3592236
301301,0.32210916
301302,0.28354585
301303,0.49018764
301304,0.27733612
301305,0.5874847
301306,0.30055174
301307,0.5002748
301308,0.10947582
301309,0.14817643
301310,0.35019514
301311,0.01680854
301312,0.40204996
301313,0.16301477
301314,0.14139804
301315,0.35337487
301316,0.25377613
301317,0.30816114
301318,0.29804778
301319,0.66120124
301320,0.19156075
301321,0.14794162
301322,0.14351124
301323,0.11428872
301324,0.055175036
301325,0.21737239
301326,0.19732893
301327,0.27264395
301328,0.30481517
301329,0.1603454
301330,0.5393461
301331,0.33359516
301332,0.2505569
301333,0.56911707
301334,0.26032227
301335,0.3812215
301336,0.11771387
301337,0.06480387
301338,0.24728984
301339,0.32213986
301340,0.5478471
301341,0.28985357
301342,0.36368605
301343,0.37166637
301344,0.32316646
301345,0.2817701
301346,0.2457928
301347,0.5210742
301348,0.5511061
301349,0.08786932
301350,0.9449596
301351,0.23734426
301352,0.2040501
301353,0.044013947
301354,0.3303318
301355,0.34689808
301356,0.39656147
301357,0.2871821
301358,0.28511053
301359,0.22318667
301360,0.33683732
301361,0.20024768
301362,0.6059573
301363,0.44476822
301364,0.07700738
301365,0.45337534
301366,0.081851214
301367,0.3289427
301368,0.3825596
301369,0.08533242
301370,0.46925804
301371,0.12414473
301372,0.89143825
301373,0.11681554
301374,0.285088
301375,0.35662675
301376,0.26109898
301377,0.57787824
301378,0.5935433
301379,0.260045
301380,0.5921655
301381,0.26954988
301382,0.15244773
301383,0.09659821
301384,0.66652983
301385,0.05841574
301386,0.5253525
301387,0.33204764
301388,0.02417332
301389,0.65873206
301390,0.28158405
301391,0.62252665
301392,0.58679307
301393,0.21760488
301394,0.20528033
301395,0.074519515
301396,0.15916467
301397,0.67024523
301398,0.14884904
301399,0.27998152
301400,0.10180646
301401,0.114302784
301402,0.16604492
301403,0.7473325
301404,0.6540295
301405,0.4681073
301406,0.1315307
301407,0.21707937
301408,0.54345137
301409,0.031330317
301410,0.21824622
301411,0.6704125
301412,0.14871809
301413,0.5614161
301414,0.7900644
301415,0.37132102
301416,0.40452683
301417,0.099548906
301418,0.5653612
301419,0.65650046
301420,0.27372667
301421,0.3813861
301422,0.046388835
301423,0.43788892
301424,0.36633468
301425,0.38868314
301426,0.59403783
301427,0.1544897
301428,0.13910285
301429,0.58827555
301430,0.095832795
301431,0.3485884
301432,0.23100862
301433,0.6485984
301434,0.1848391
301435,0.22798702
301436,0.5886834
301437,0.13392502
301438,0.20824471
301439,0.13055083
301440,0.45062906
301441,0.029648095
301442,0.07921836
301443,0.16860482
301444,0.51247627
301445,0.29847595
301446,0.54945266
301447,0.38881984
301448,0.47089517
301449,0.23208183
301450,0.22639912
301451,0.09219593
301452,0.24202856
301453,0.41346303
301454,0.14498213
301455,0.034136325
301456,0.19894549
301457,0.032343328
301458,0.2414226
301459,0.07103908
301460,0.3855884
301461,0.29212862
301462,0.60284907
301463,0.47366574
301464,0.10945767
301465,0.44753906
301466,0.3058272
301467,0.0703305
301468,0.18046597
301469,0.56614864
301470,0.13570997
301471,0.19761452
301472,0.27432963
301473,0.14317894
301474,0.12920505
301475,0.6476515
301476,0.4540553
301477,0.34337562
301478,0.097179115
301479,0.06590089
301480,0.37222952
301481,0.26488295
301482,0.3355564
301483,0.09738204
301484,0.4598786
301485,0.3651067
301486,0.41237658
301487,0.21655124
301488,0.61209595
301489,0.16678342
301490,0.7311661
301491,0.20541504
301492,0.21382657
301493,0.105080456
301494,0.118832946
301495,0.24762967
301496,0.101949245
301497,0.21998185
301498,0.3096553
301499,0.1289753
301500,0.19067258
301501,0.5307028
301502,0.38614106
301503,0.2857005
301504,0.5903358
301505,0.7704937
301506,0.096592665
301507,0.58129025
301508,0.6368796
301509,0.10179955
301510,0.016121387
301511,0.74195427
301512,0.8409458
301513,0.62134635
301514,0.26111478
301515,0.68287873
301516,0.38783628
301517,0.48920155
301518,0.1835247
301519,0.1973202
301520,0.0560593
301521,0.21340561
301522,0.10130125
301523,0.14584339
301524,0.20108548
301525,0.4035107
301526,0.20603687
301527,0.2733362
301528,0.6162218
301529,0.76203513
301530,0.1644927
301531,0.25568315
301532,0.53214973
301533,0.06475291
301534,0.11455646
301535,0.10683042
301536,0.2739067
301537,0.36742222
301538,0.7016622
301539,0.25516295
301540,0.250621
301541,0.7234514
301542,0.092603296
301543,0.5054846
301544,0.021552414
301545,0.111882865
301546,0.6754949
301547,0.37368986
301548,0.6896326
301549,0.19554457
301550,0.49534428
301551,0.2405642
301552,0.06582767
301553,0.4021881
301554,0.04100302
301555,0.020726949
301556,0.24991682
